Level;Object;constraint_string;op_type;dictionary;data_object;template;left_op;right_op;support;nat_lang_template;individual_relevance_scores;semantic_based_relevance;fitted_obs_id;relevance_score;log_label_left;log_label_right
Multi-object;;Succession[purchase order, payment block] | | |;Binary;set();set();Succession;purchase order;payment block;1;{1} occurs if and only if it is followed by {2};{'purchase order': 0.5900716781616211, 'payment block': 0.5769796371459961};0.5835256576538086;2f8eb2a3-59cc-4b3b-9ef8-6f189ee9ee6c_Object_purchase order_Object_payment block;0.5283988983400406;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Succession[goods receipt, purchase order] | | |;Binary;set();set();Succession;goods receipt;purchase order;1;{1} occurs if and only if it is followed by {2};{'goods receipt': 0.5794146656990051, 'purchase order': 0.5273601412773132};0.5533874034881592;9b2768b9-d4a6-4b7f-b964-0dda34caada2_Object_goods receipt_Object_purchase order;0.5012744695909561;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Co-Existence[order confirmation, invoice] | | |;Binary;set();set();Co-Existence;order confirmation;invoice;8;if {1} occurs, then {2} occurs as well, and vice versa;{'order confirmation': 0.6210375428199768, 'invoice': 0.5028042793273926};0.5619209110736847;078359d6-383b-49c7-b399-2a0422651770_Object_order confirmation_Object_invoice;0.5315352715792194;[];['create invoice']
Multi-object;;Co-Existence[purchase order item, invoice] | | |;Binary;set();set();Co-Existence;purchase order item;invoice;8;if {1} occurs, then {2} occurs as well, and vice versa;{'purchase order item': 0.6102054119110107, 'invoice': 0.5028042793273926};0.5565048456192017;078359d6-383b-49c7-b399-2a0422651770_Object_purchase order item_Object_invoice;0.5266608126701847;[];['create invoice']
Multi-object;;Co-Existence[order confirmation, invoice] | | |;Binary;set();set();Co-Existence;order confirmation;invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'order confirmation': 0.6210375428199768, 'invoice': 0.5028042793273926};0.5619209110736847;fa8aa640-2535-482d-aecc-d09d39e3d07a_Object_order confirmation_Object_invoice;0.5089546264179291;[];['create invoice']
Multi-object;;Co-Existence[purchase order item, invoice] | | |;Binary;set();set();Co-Existence;purchase order item;invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'purchase order item': 0.6102054119110107, 'invoice': 0.5028042793273926};0.5565048456192017;fa8aa640-2535-482d-aecc-d09d39e3d07a_Object_purchase order item_Object_invoice;0.5040801675088944;[];['create invoice']
Multi-object;;Succession[goods receipt, invoice] | | |;Binary;set();set();Succession;goods receipt;invoice;1;{1} occurs if and only if it is followed by {2};{'goods receipt': 0.6772770285606384, 'invoice': 0.5028042793273926};0.5900406539440155;ed5b22bf-c2dc-404b-bce8-d716e9989b6f_Object_goods receipt_Object_invoice;0.5342623950012269;[];['create invoice']
Multi-object;;Co-Existence[purchase order, storage location] | | |;Binary;set();set();Co-Existence;purchase order;storage location;1;if {1} occurs, then {2} occurs as well, and vice versa;{'purchase order': 0.7390336990356445, 'storage location': 0.7748793959617615};0.756956547498703;d191936c-27d3-4234-97f2-fab6501239de_Object_purchase order_Object_storage location;0.6844866992004456;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Co-Existence[invoice, storage location] | | |;Binary;set();set();Co-Existence;invoice;storage location;1;if {1} occurs, then {2} occurs as well, and vice versa;{'invoice': 1.0, 'storage location': 0.7748793959617615};0.8874396979808807;35a45c8b-2dc0-4df4-a914-90658d763d55_Object_invoice_Object_storage location;0.8019215346344055;['create invoice'];[]
Multi-object;;Succession[invoice, storage location] | | |;Binary;set();set();Succession;invoice;storage location;1;{1} occurs if and only if it is followed by {2};{'invoice': 1.0, 'storage location': 0.7748793959617615};0.8874396979808807;5140ec80-6a97-48d8-99e9-d0de55fbc2eb_Object_invoice_Object_storage location;0.8019215346344055;['create invoice'];[]
Multi-object;;Alternate Succession[purchase order item, invoice] | | |;Binary;set();set();Alternate Succession;purchase order item;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'purchase order item': 0.6426441669464111, 'invoice': 0.5028042793273926};0.5727242231369019;d282eaa4-c5d4-4eb7-9a82-d58cb7606cb3_Object_purchase order item_Object_invoice;0.5186776072748246;[];['create invoice']
Multi-object;;Alternate Succession[purchase order, invoice] | | |;Binary;set();set();Alternate Succession;purchase order;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'purchase order': 0.6131675243377686, 'invoice': 0.5028042793273926};0.5579859018325806;d282eaa4-c5d4-4eb7-9a82-d58cb7606cb3_Object_purchase order_Object_invoice;0.5054131181009354;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];['create invoice']
Multi-object;;Co-Existence[purchase order item, invoice] | | |;Binary;set();set();Co-Existence;purchase order item;invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'purchase order item': 0.6426441669464111, 'invoice': 0.5028042793273926};0.5727242231369019;24c23f6c-69b6-4d58-9f79-90d1c1faf9e4_Object_purchase order item_Object_invoice;0.5186776072748246;[];['create invoice']
Multi-object;;Co-Existence[approval, purchase order] | | |;Binary;set();set();Co-Existence;approval;purchase order;1;if {1} occurs, then {2} occurs as well, and vice versa;{'approval': 1.0000001192092896, 'purchase order': 1.0};1.0000000596046448;89090153-5f44-45a0-8197-b0acc27b2308_Object_approval_Object_purchase order;0.9032258600957932;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Co-Existence[purchase order, delivery indicator] | | |;Binary;set();set();Co-Existence;purchase order;delivery indicator;1;if {1} occurs, then {2} occurs as well, and vice versa;{'purchase order': 0.5134322047233582, 'delivery indicator': 0.6348334550857544};0.5741328299045563;192add08-0ee7-47f5-94f0-8eb7a2ab5164_Object_purchase order_Object_delivery indicator;0.5199453533657136;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Alternate Succession[purchase order, delivery indicator] | | |;Binary;set();set();Alternate Succession;purchase order;delivery indicator;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'purchase order': 0.5134322047233582, 'delivery indicator': 0.6348334550857544};0.5741328299045563;c1dcdad2-ab16-4fc8-8cb0-fd978139888e_Object_purchase order_Object_delivery indicator;0.5199453533657136;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Co-Existence[quantity, quantity] | | |;Binary;set();set();Co-Existence;invoice;quantity;1;if {1} occurs, then {2} occurs as well, and vice versa;{'invoice': 0.5571190714836121, 'quantity': 0.6098195910453796};0.5834693312644958;5aa8a887-9856-40b3-8d81-02b696a7ba48_Object_invoice_Object_quantity;0.5283482045896591;['create invoice'];[]
Multi-object;;Co-Existence[purchase order, price] | | |;Binary;set();set();Co-Existence;purchase order;price;1;if {1} occurs, then {2} occurs as well, and vice versa;{'purchase order': 0.6005205512046814, 'price': 0.5218124985694885};0.561166524887085;5aa8a887-9856-40b3-8d81-02b696a7ba48_Object_purchase order_Object_price;0.5082756788499894;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Alternate Succession[quantity, invoice] | | |;Binary;set();set();Alternate Succession;quantity;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'quantity': 0.6098195910453796, 'invoice': 0.5571190714836121};0.5834693312644958;77b0bfab-12a0-432c-ad03-488fc76bf0e2_Object_quantity_Object_invoice;0.5283482045896591;[];['create invoice']
Multi-object;;Co-Existence[invoice, quantity] | | |;Binary;set();set();Co-Existence;invoice;quantity;1;if {1} occurs, then {2} occurs as well, and vice versa;{'invoice': 0.5571190714836121, 'quantity': 0.6098195910453796};0.5834693312644958;68a8d799-d5df-4e90-9501-855f31c70536_Object_invoice_Object_quantity;0.5283482045896591;['create invoice'];[]
Multi-object;;Co-Existence[purchase order, price] | | |;Binary;set();set();Co-Existence;purchase order;price;1;if {1} occurs, then {2} occurs as well, and vice versa;{'purchase order': 0.6005205512046814, 'price': 0.5218124985694885};0.561166524887085;68a8d799-d5df-4e90-9501-855f31c70536_Object_purchase order_Object_price;0.5082756788499894;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Alternate Succession[purchase order, price] | | |;Binary;set();set();Alternate Succession;purchase order;price;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'purchase order': 0.6005205512046814, 'price': 0.5218124985694885};0.561166524887085;7b8a3fd6-8175-4865-b22e-535dec5fdef2_Object_purchase order_Object_price;0.5082756788499894;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Alternate Succession[subsequent invoice, purchase order] | | |;Binary;set();set();Alternate Succession;subsequent invoice;purchase order;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'subsequent invoice': 0.6558433771133423, 'purchase order': 0.5473636388778687};0.6016035079956055;31125b90-a8e2-4301-84de-135b5104e543_Object_subsequent invoice_Object_purchase order;0.5446689636476578;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Succession[purchase order, final invoice indicator] | | |;Binary;set();set();Succession;purchase order;final invoice indicator;1;{1} occurs if and only if it is followed by {2};{'purchase order': 0.5473636388778687, 'final invoice indicator': 0.6079623103141785};0.5776629745960236;a982caff-0aec-4f34-8520-1861a71bb961_Object_purchase order_Object_final invoice indicator;0.523122483588034;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Alternate Succession[payment block, invoice] | | |;Binary;set();set();Alternate Succession;payment block;invoice;2;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'payment block': 0.5724849700927734, 'invoice': 0.5571190714836121};0.5648020207881927;6ff5c095-f574-4196-bccd-0aacb3ef5619_Object_payment block_Object_invoice;0.5147734316125994;[];['create invoice']
Multi-object;;Co-Existence[payment block, invoice] | | |;Binary;set();set();Co-Existence;payment block;invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'payment block': 0.5724849700927734, 'invoice': 0.5571190714836121};0.5648020207881927;87d636cf-84b4-4df3-b641-23bb85ed43c0_Object_payment block_Object_invoice;0.5115476251609864;[];['create invoice']
Multi-object;;Co-Existence[payment block, purchase order] | | |;Binary;set();set();Co-Existence;payment block;purchase order;1;if {1} occurs, then {2} occurs as well, and vice versa;{'payment block': 0.5724849700927734, 'purchase order': 0.6005205512046814};0.5865027606487274;87d636cf-84b4-4df3-b641-23bb85ed43c0_Object_payment block_Object_purchase order;0.5310782910354676;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Succession[purchase order, order confirmation] | | |;Binary;set();set();Succession;purchase order;order confirmation;1;{1} occurs if and only if it is followed by {2};{'purchase order': 0.5911106467247009, 'order confirmation': 0.5252692103385925};0.5581899285316467;333a5730-fa20-43a0-aeb6-0d26ab5ae101_Object_purchase order_Object_order confirmation;0.505596742130095;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Succession[purchase requisition item, invoice] | | |;Binary;set();set();Succession;purchase requisition item;invoice;1;{1} occurs if and only if it is followed by {2};{'purchase requisition item': 0.610601544380188, 'invoice': 0.7916640639305115};0.7011328041553497;7b8668ce-80cb-4f9a-8432-4f83b4f87be9_Object_purchase requisition item_Object_invoice;0.6342453301914276;[];['create invoice']
Multi-object;;Succession[delivery indicator, invoice] | | |;Binary;set();set();Succession;delivery indicator;invoice;1;{1} occurs if and only if it is followed by {2};{'delivery indicator': 0.5560116767883301, 'invoice': 0.7916640639305115};0.6738378703594208;7b8668ce-80cb-4f9a-8432-4f83b4f87be9_Object_delivery indicator_Object_invoice;0.6096798897750916;[];['create invoice']
Multi-object;;Alternate Succession[delivery indicator, invoice] | | |;Binary;set();set();Alternate Succession;delivery indicator;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'delivery indicator': 0.5560116767883301, 'invoice': 0.7916640639305115};0.6738378703594208;5f5d83a4-6318-46ea-98d7-f5244f699547_Object_delivery indicator_Object_invoice;0.6096798897750916;[];['create invoice']
Multi-object;;Succession[purchase requisition item, invoice] | | |;Binary;set();set();Succession;purchase requisition item;invoice;1;{1} occurs if and only if it is followed by {2};{'purchase requisition item': 0.7006875872612, 'invoice': 0.7916640639305115};0.7461758255958557;20474599-5653-4e89-8310-e29a4b792a9f_Object_purchase requisition item_Object_invoice;0.6747840494878831;[];['create invoice']
Multi-object;;Co-Existence[purchase requisition item, invoice] | | |;Binary;set();set();Co-Existence;purchase requisition item;invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'purchase requisition item': 0.610601544380188, 'invoice': 0.7916640639305115};0.7011328041553497;069d08b9-a087-4a6c-9cae-f288211817b4_Object_purchase requisition item_Object_invoice;0.6342453301914276;[];['create invoice']
Multi-object;;Co-Existence[delivery indicator, invoice] | | |;Binary;set();set();Co-Existence;delivery indicator;invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'delivery indicator': 0.5560116767883301, 'invoice': 0.7916640639305115};0.6738378703594208;069d08b9-a087-4a6c-9cae-f288211817b4_Object_delivery indicator_Object_invoice;0.6096798897750916;[];['create invoice']
Multi-object;;Co-Existence[purchase order, subsequent invoice] | | |;Binary;set();set();Co-Existence;purchase order;subsequent invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'purchase order': 0.5273601412773132, 'subsequent invoice': 0.6991255879402161};0.6132428646087646;069d08b9-a087-4a6c-9cae-f288211817b4_Object_purchase order_Object_subsequent invoice;0.5551443845995011;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Succession[purchase requisition item, invoice] | | |;Binary;set();set();Succession;purchase requisition item;invoice;1;{1} occurs if and only if it is followed by {2};{'purchase requisition item': 0.610601544380188, 'invoice': 0.7916640639305115};0.7011328041553497;4ae154f2-63f7-4096-983b-4da69fecd41d_Object_purchase requisition item_Object_invoice;0.6342453301914276;[];['create invoice']
Multi-object;;Succession[delivery indicator, invoice] | | |;Binary;set();set();Succession;delivery indicator;invoice;1;{1} occurs if and only if it is followed by {2};{'delivery indicator': 0.5560116767883301, 'invoice': 0.7916640639305115};0.6738378703594208;4ae154f2-63f7-4096-983b-4da69fecd41d_Object_delivery indicator_Object_invoice;0.6096798897750916;[];['create invoice']
Multi-object;;Co-Existence[goods receipt, invoice] | | |;Binary;set();{'81946b8fcb9f414eb3efb8f6f2240bd2sid-57DB3CAB-BFFB-451D-BE76-946835E6E617'};Co-Existence;goods receipt;invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'goods receipt': 0.6772770285606384, 'invoice': 0.5125412344932556};0.594909131526947;e743a2f6-7c8e-446f-b1e8-49e0327e8c63_Object_goods receipt_Object_invoice;0.5386440248258652;[];['create invoice']
Multi-object;;Succession[goods receipt, invoice] | | |;Binary;set();{'81946b8fcb9f414eb3efb8f6f2240bd2sid-57DB3CAB-BFFB-451D-BE76-946835E6E617'};Succession;goods receipt;invoice;1;{1} occurs if and only if it is followed by {2};{'goods receipt': 0.6772770285606384, 'invoice': 0.5125412344932556};0.594909131526947;66f66d66-c2df-4ca8-bdd9-9152034c2834_Object_goods receipt_Object_invoice;0.5386440248258652;[];['create invoice']
Multi-object;;Succession[price, invoice] | | |;Binary;set();set();Succession;price;invoice;1;{1} occurs if and only if it is followed by {2};{'price': 0.5368061661720276, 'invoice': 1.0};0.7684030830860138;6439d424-f25b-4ef9-bf12-c5d8b55bcf42_Object_price_Object_invoice;0.6947885812290253;[];['create invoice']
Multi-object;;Co-Existence[invoice, quantity] | | |;Binary;set();set();Co-Existence;invoice;quantity;1;if {1} occurs, then {2} occurs as well, and vice versa;{'invoice': 0.65644770860672, 'quantity': 0.5423412322998047};0.5993944704532623;02ed5f64-1135-4b81-8cd9-b927f103de12_Object_invoice_Object_quantity;0.542680829859549;['create invoice'];[]
Multi-object;;Co-Existence[price, invoice] | | |;Binary;set();set();Co-Existence;price;invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'price': 0.5162217020988464, 'invoice': 1.0};0.7581108510494232;6b8438d9-a072-4f7a-876a-e337a5137001_Object_price_Object_invoice;0.6855255723960938;[];['create invoice']
Multi-object;;Alternate Succession[price, invoice] | | |;Binary;set();set();Alternate Succession;price;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'price': 0.5162217020988464, 'invoice': 1.0};0.7581108510494232;6ddaf0cd-b7fb-4b88-bf92-37dcc98c3e1b_Object_price_Object_invoice;0.6855255723960938;[];['create invoice']
Multi-object;;Succession[purchase requisition item, invoice] | | |;Binary;set();set();Succession;purchase requisition item;invoice;1;{1} occurs if and only if it is followed by {2};{'purchase requisition item': 0.584481418132782, 'invoice': 0.5316704511642456};0.5580759346485138;6d47e9ca-d65b-43a9-9477-1d39bf110300_Object_purchase requisition item_Object_invoice;0.5054941476352753;[];['create invoice']
Multi-object;;Succession[goods receipt, invoice] | | |;Binary;set();set();Succession;goods receipt;invoice;1;{1} occurs if and only if it is followed by {2};{'goods receipt': 0.617261528968811, 'invoice': 0.5316704511642456};0.5744659900665283;6d47e9ca-d65b-43a9-9477-1d39bf110300_Object_goods receipt_Object_invoice;0.5202451975114883;[];['create invoice']
Multi-object;;Co-Existence[purchase requisition item, invoice] | | |;Binary;set();set();Co-Existence;purchase requisition item;invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'purchase requisition item': 0.584481418132782, 'invoice': 0.5316704511642456};0.5580759346485138;9aba44de-085e-4a8f-9e8e-c3dd9b29df8b_Object_purchase requisition item_Object_invoice;0.5054941476352753;[];['create invoice']
Multi-object;;Co-Existence[purchase order item, invoice] | | |;Binary;set();set();Co-Existence;purchase order item;invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'purchase order item': 0.7191808223724365, 'invoice': 0.5316704511642456};0.6254256367683411;9aba44de-085e-4a8f-9e8e-c3dd9b29df8b_Object_purchase order item_Object_invoice;0.5661088795431198;[];['create invoice']
Multi-object;;Co-Existence[goods receipt, invoice] | | |;Binary;set();set();Co-Existence;goods receipt;invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'goods receipt': 0.617261528968811, 'invoice': 0.5316704511642456};0.5744659900665283;9aba44de-085e-4a8f-9e8e-c3dd9b29df8b_Object_goods receipt_Object_invoice;0.5202451975114883;[];['create invoice']
Multi-object;;Alternate Succession[purchase requisition item, invoice] | | |;Binary;set();set();Alternate Succession;purchase requisition item;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'purchase requisition item': 0.584481418132782, 'invoice': 0.5316704511642456};0.5580759346485138;3ada644f-c6cf-426f-987f-04542054b289_Object_purchase requisition item_Object_invoice;0.5054941476352753;[];['create invoice']
Multi-object;;Alternate Succession[goods receipt, invoice] | | |;Binary;set();set();Alternate Succession;goods receipt;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'goods receipt': 0.617261528968811, 'invoice': 0.5316704511642456};0.5744659900665283;3ada644f-c6cf-426f-987f-04542054b289_Object_goods receipt_Object_invoice;0.5202451975114883;[];['create invoice']
Multi-object;;Succession[purchase requisition item, invoice] | | |;Binary;set();set();Succession;purchase requisition item;invoice;1;{1} occurs if and only if it is followed by {2};{'purchase requisition item': 0.584481418132782, 'invoice': 0.5316704511642456};0.5580759346485138;475cc209-bde1-451f-825e-8b0d9c10bf68_Object_purchase requisition item_Object_invoice;0.5054941476352753;[];['create invoice']
Multi-object;;Succession[goods receipt, invoice] | | |;Binary;set();set();Succession;goods receipt;invoice;1;{1} occurs if and only if it is followed by {2};{'goods receipt': 0.617261528968811, 'invoice': 0.5316704511642456};0.5744659900665283;475cc209-bde1-451f-825e-8b0d9c10bf68_Object_goods receipt_Object_invoice;0.5202451975114883;[];['create invoice']
Multi-object;;Alternate Succession[subsequent invoice, purchase order] | | |;Binary;set();set();Alternate Succession;subsequent invoice;purchase order;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'subsequent invoice': 0.6429789662361145, 'purchase order': 0.5012591481208801};0.5721190571784973;312eb88e-e700-4834-8658-e01c9213a0d4_Object_subsequent invoice_Object_purchase order;0.5181329579122604;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Succession[subsequent invoice, purchase order] | | |;Binary;set();set();Succession;subsequent invoice;purchase order;1;{1} occurs if and only if it is followed by {2};{'subsequent invoice': 0.6429789662361145, 'purchase order': 0.5012591481208801};0.5721190571784973;57c21efa-4f08-4c74-8c6f-4ca46a82cffc_Object_subsequent invoice_Object_purchase order;0.5181329579122604;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Co-Existence[purchase requisition item, invoice] | | |;Binary;set();set();Co-Existence;purchase requisition item;invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'purchase requisition item': 0.7006875872612, 'invoice': 0.6584066152572632};0.6795471012592316;8e83509c-a4cb-479c-a6aa-5be605e7dd10_Object_purchase requisition item_Object_invoice;0.6148181975849213;[];['create invoice']
Multi-object;;Co-Existence[invoice confirmation, invoice] | | |;Binary;set();set();Co-Existence;order confirmation;invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'order confirmation': 0.5856505632400513, 'invoice': 0.6584066152572632};0.6220285892486572;8e83509c-a4cb-479c-a6aa-5be605e7dd10_Object_order confirmation_Object_invoice;0.5630515367754044;[];['create invoice']
Multi-object;;Succession[approval, invoice] | | |;Binary;set();set();Succession;approval;invoice;1;{1} occurs if and only if it is followed by {2};{'approval': 1.0000001192092896, 'invoice': 0.6584066152572632};0.8292033672332764;ce7ac891-c98e-4065-a51b-78ebd2fe9f1d_Object_approval_Object_invoice;0.7495088369615616;[];['create invoice']
Multi-object;;Alternate Succession[approval, invoice] | | |;Binary;set();set();Alternate Succession;approval;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'approval': 1.0000001192092896, 'invoice': 0.6584066152572632};0.8292033672332764;d73f9c91-91e6-4cfa-9460-c5e04baaa2e1_Object_approval_Object_invoice;0.7495088369615616;[];['create invoice']
Multi-object;;Co-Existence[approval, invoice] | | |;Binary;set();set();Co-Existence;approval;invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'approval': 1.0000001192092896, 'invoice': 0.6584066152572632};0.8292033672332764;c04f694e-2a5a-48cc-a269-6294625e580c_Object_approval_Object_invoice;0.7495088369615616;[];['create invoice']
Multi-object;;Co-Existence[purchase order, price] | | |;Binary;set();{'f07a731ac1884044a814fa69cec1e765sid-687BB400-E019-475F-B180-DA8099A864AF'};Co-Existence;purchase order;price;1;if {1} occurs, then {2} occurs as well, and vice versa;{'purchase order': 0.6688776016235352, 'price': 0.5164819359779358};0.5926797688007355;30b40c24-9258-446b-8f11-33e5899261c4_Object_purchase order_Object_price;0.5366375983722748;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Alternate Succession[quantity, purchase order] | | |;Binary;set();{'f07a731ac1884044a814fa69cec1e765sid-687BB400-E019-475F-B180-DA8099A864AF'};Alternate Succession;quantity;purchase order;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'quantity': 0.6385878920555115, 'purchase order': 0.5247188806533813};0.5816533863544464;6335b619-a132-4f96-ab15-37f865ce31fd_Object_quantity_Object_purchase order;0.5267138541706147;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Succession[price, purchase order] | | |;Binary;set();set();Succession;price;purchase order;1;{1} occurs if and only if it is followed by {2};{'price': 0.5164819359779358, 'purchase order': 0.6688776016235352};0.5926797688007355;d28b25bc-fe49-4ade-ae9b-407860365292_Object_price_Object_purchase order;0.5366375983722748;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Succession[quantity, purchase order] | | |;Binary;set();set();Alternate Succession;quantity;purchase order;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'quantity': 0.5020760297775269, 'purchase order': 0.6156290173530579};0.5588525235652924;5e1d3243-8dab-4eb2-83c5-2fac9b67f806_Object_quantity_Object_purchase order;0.506193077660376;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Succession[purchase order, payment term] | | |;Binary;set();set();Alternate Succession;purchase order;payment term;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'purchase order': 0.6005205512046814, 'payment term': 0.5194256901741028};0.5599731206893921;158a7a6b-01d1-41ce-83c1-db82b1fa902f_Object_purchase order_Object_payment term;0.5072016150720657;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Succession[purchase order, payment term] | | |;Binary;set();set();Succession;purchase order;payment term;1;{1} occurs if and only if it is followed by {2};{'purchase order': 0.6005205512046814, 'payment term': 0.5194256901741028};0.5599731206893921;cd73bac1-f8c2-43ac-973d-2ac80bd65c49_Object_purchase order_Object_payment term;0.5072016150720657;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Co-Existence[purchase order, payment term] | | |;Binary;set();set();Co-Existence;purchase order;payment term;1;if {1} occurs, then {2} occurs as well, and vice versa;{'purchase order': 0.6005205512046814, 'payment term': 0.5194256901741028};0.5599731206893921;9218ce28-cf53-4497-8a98-2133257f89c7_Object_purchase order_Object_payment term;0.5072016150720657;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Alternate Succession[purchase order, purchase requisition item] | | |;Binary;set();set();Alternate Succession;purchase order;purchase requisition item;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'purchase order': 0.5273601412773132, 'purchase requisition item': 0.5985596776008606};0.5629599094390869;f2c9503c-2b9d-4614-9eed-270b64b75ac3_Object_purchase order_Object_purchase requisition item;0.5098897249467911;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Succession[purchase order, purchase requisition item] | | |;Binary;set();set();Succession;purchase order;purchase requisition item;1;{1} occurs if and only if it is followed by {2};{'purchase order': 0.5273601412773132, 'purchase requisition item': 0.5985596776008606};0.5629599094390869;284ebd33-f8e2-452a-aef2-b5f1716254bc_Object_purchase order_Object_purchase requisition item;0.5098897249467911;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Alternate Succession[final invoice indicator, invoice] | | |;Binary;set();set();Alternate Succession;final invoice indicator;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'final invoice indicator': 0.6769558787345886, 'invoice': 0.5003182888031006};0.5886370837688446;8becbb7e-488a-49af-8cc3-f1e256244fbf_Object_final invoice indicator_Object_invoice;0.532999181843573;[];['create invoice']
Multi-object;;Succession[invoice receipt, invoice] | | |;Binary;set();set();Succession;invoice receipt;invoice;1;{1} occurs if and only if it is followed by {2};{'invoice receipt': 0.7916640639305115, 'invoice': 0.5003182888031006};0.645991176366806;e045a914-c038-450d-af7e-604fa1b9da1a_Object_invoice receipt_Object_invoice;0.5846178651817383;[];['create invoice']
