Level;Object;constraint_string;op_type;dictionary;data_object;template;left_op;right_op;support;nat_lang_template;label_based_generality;object_based_generality;name_based_generality;individual_relevance_scores;semantic_based_relevance;fitted_obs_id;relevance_score;log_label_left;log_label_right
Object;opportunity next step;Alternate Succession[create, close] | | |;Binary;set();set();Alternate Response;create;close;2;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.7195891166726749;0.8945554131641984;0.0;{'opportunity next step': 0.6664014458656311};0.6664014458656311;6d13aa56-1820-4f39-a53b-68631cadfba6_Object_opportunity next step;0.5998824399828839;[];[]
Object;opportunity amount;Alternate Succession[create, close] | | |;Binary;set();set();Alternate Response;create;close;2;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.7195891166726749;0.8945554131641984;0.0;{'opportunity amount': 0.7280932068824768};0.7280932068824768;6d13aa56-1820-4f39-a53b-68631cadfba6_Object_opportunity amount;0.6554050248980451;[];[]
Object;opportunity stage;Alternate Succession[create, close] | | |;Binary;set();set();Alternate Response;create;close;2;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.7195891166726749;0.8945554131641984;0.0;{'opportunity stage': 0.7367780208587646};0.7367780208587646;6d13aa56-1820-4f39-a53b-68631cadfba6_Object_opportunity stage;0.6632213574767041;[];[]
Object;opportunity owner;Alternate Succession[create, close] | | |;Binary;set();set();Alternate Response;create;close;2;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.7195891166726749;0.8945554131641984;0.0;{'opportunity owner': 0.6668596863746643};0.6668596863746643;6d13aa56-1820-4f39-a53b-68631cadfba6_Object_opportunity owner;0.6002948564410138;[];[]
Object;opportunity account;Alternate Succession[create, close] | | |;Binary;set();set();Alternate Response;create;close;2;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.7195891166726749;0.8945554131641984;0.0;{'opportunity account': 0.6366896033287048};0.6366896033287048;6d13aa56-1820-4f39-a53b-68631cadfba6_Object_opportunity account;0.5731417816996502;[];[]
Object;opportunity;Co-Existence[create, qualify] | | |;Binary;set();set();Responded Existence;create;qualify;2;if {1} occurs, then {2} occurs as well, and vice versa;0.7589565912882487;0.8098745277772347;0.0;{'opportunity': 1.0};1.0;d878ad0a-0b1a-4dea-9b13-ff118ef348be_Object_opportunity;0.9001211387038159;['Create Opportunity'];[]
Object;opportunity industry;Co-Existence[create, qualify] | | |;Binary;set();set();Responded Existence;create;qualify;2;if {1} occurs, then {2} occurs as well, and vice versa;0.7589565912882487;0.8098745277772347;0.0;{'opportunity industry': 0.798933744430542};0.798933744430542;d878ad0a-0b1a-4dea-9b13-ff118ef348be_Object_opportunity industry;0.7191615086913037;[];[]
Object;opportunity next step;Co-Existence[create, qualify] | | |;Binary;set();set();Responded Existence;create;qualify;2;if {1} occurs, then {2} occurs as well, and vice versa;0.7589565912882487;0.8098745277772347;0.0;{'opportunity next step': 0.6664014458656311};0.6664014458656311;d878ad0a-0b1a-4dea-9b13-ff118ef348be_Object_opportunity next step;0.5998824399828839;[];[]
Object;opportunity amount;Co-Existence[create, qualify] | | |;Binary;set();set();Responded Existence;create;qualify;2;if {1} occurs, then {2} occurs as well, and vice versa;0.7589565912882487;0.8098745277772347;0.0;{'opportunity amount': 0.7280932068824768};0.7280932068824768;d878ad0a-0b1a-4dea-9b13-ff118ef348be_Object_opportunity amount;0.6554050248980451;[];[]
Object;opportunity stage;Co-Existence[create, qualify] | | |;Binary;set();set();Responded Existence;create;qualify;2;if {1} occurs, then {2} occurs as well, and vice versa;0.7589565912882487;0.8098745277772347;0.0;{'opportunity stage': 0.7367780208587646};0.7367780208587646;d878ad0a-0b1a-4dea-9b13-ff118ef348be_Object_opportunity stage;0.6632213574767041;[];[]
Object;opportunity owner;Co-Existence[create, qualify] | | |;Binary;set();set();Responded Existence;create;qualify;2;if {1} occurs, then {2} occurs as well, and vice versa;0.7589565912882487;0.8098745277772347;0.0;{'opportunity owner': 0.6668596863746643};0.6668596863746643;d878ad0a-0b1a-4dea-9b13-ff118ef348be_Object_opportunity owner;0.6002948564410138;[];[]
Object;opportunity account;Co-Existence[create, qualify] | | |;Binary;set();set();Responded Existence;create;qualify;2;if {1} occurs, then {2} occurs as well, and vice versa;0.7589565912882487;0.8098745277772347;0.0;{'opportunity account': 0.6366896033287048};0.6366896033287048;d878ad0a-0b1a-4dea-9b13-ff118ef348be_Object_opportunity account;0.5731417816996502;[];[]
Object;opportunity;Co-Existence[close, create] | | |;Binary;set();set();Responded Existence;close;create;2;if {1} occurs, then {2} occurs as well, and vice versa;0.8515888042747974;0.7685216447959343;0.0;{'opportunity': 1.0};1.0;5835631f-3923-426f-ada6-1245c5c30c97_Object_opportunity;0.9001211387038159;['Opportunity closed (won)', 'Opportunity closed (lost)'];['Create Opportunity']
Object;opportunity industry;Co-Existence[close, create] | | |;Binary;set();set();Responded Existence;close;create;2;if {1} occurs, then {2} occurs as well, and vice versa;0.8515888042747974;0.7685216447959343;0.0;{'opportunity industry': 0.798933744430542};0.798933744430542;5835631f-3923-426f-ada6-1245c5c30c97_Object_opportunity industry;0.7191615086913037;[];[]
Object;opportunity next step;Co-Existence[close, create] | | |;Binary;set();set();Responded Existence;close;create;2;if {1} occurs, then {2} occurs as well, and vice versa;0.8515888042747974;0.7685216447959343;0.0;{'opportunity next step': 0.6664014458656311};0.6664014458656311;5835631f-3923-426f-ada6-1245c5c30c97_Object_opportunity next step;0.5998824399828839;[];[]
Object;opportunity amount;Co-Existence[close, create] | | |;Binary;set();set();Responded Existence;close;create;2;if {1} occurs, then {2} occurs as well, and vice versa;0.8515888042747974;0.7685216447959343;0.0;{'opportunity amount': 0.7280932068824768};0.7280932068824768;5835631f-3923-426f-ada6-1245c5c30c97_Object_opportunity amount;0.6554050248980451;[];[]
Object;opportunity stage;Co-Existence[close, create] | | |;Binary;set();set();Responded Existence;close;create;2;if {1} occurs, then {2} occurs as well, and vice versa;0.8515888042747974;0.7685216447959343;0.0;{'opportunity stage': 0.7367780208587646};0.7367780208587646;5835631f-3923-426f-ada6-1245c5c30c97_Object_opportunity stage;0.6632213574767041;[];[]
Object;opportunity owner;Co-Existence[close, create] | | |;Binary;set();set();Responded Existence;close;create;2;if {1} occurs, then {2} occurs as well, and vice versa;0.8515888042747974;0.7685216447959343;0.0;{'opportunity owner': 0.6668596863746643};0.6668596863746643;5835631f-3923-426f-ada6-1245c5c30c97_Object_opportunity owner;0.6002948564410138;[];[]
Object;opportunity account;Co-Existence[close, create] | | |;Binary;set();set();Responded Existence;close;create;2;if {1} occurs, then {2} occurs as well, and vice versa;0.8515888042747974;0.7685216447959343;0.0;{'opportunity account': 0.6366896033287048};0.6366896033287048;5835631f-3923-426f-ada6-1245c5c30c97_Object_opportunity account;0.5731417816996502;[];[]
Object;opportunity;Succession[create, qualify] | | |;Binary;set();set();Response;create;qualify;2;{1} occurs if and only if it is followed by {2};0.7086870024601619;0.869402672474583;0.0;{'opportunity': 1.0};1.0;26b5abd5-5bd7-4fd9-b578-de8762ce07fd_Object_opportunity;0.9001211387038159;['Create Opportunity'];[]
Object;opportunity industry;Succession[create, qualify] | | |;Binary;set();set();Response;create;qualify;2;{1} occurs if and only if it is followed by {2};0.7086870024601619;0.869402672474583;0.0;{'opportunity industry': 0.798933744430542};0.798933744430542;26b5abd5-5bd7-4fd9-b578-de8762ce07fd_Object_opportunity industry;0.7191615086913037;[];[]
Object;opportunity next step;Succession[create, qualify] | | |;Binary;set();set();Response;create;qualify;2;{1} occurs if and only if it is followed by {2};0.7086870024601619;0.869402672474583;0.0;{'opportunity next step': 0.6664014458656311};0.6664014458656311;26b5abd5-5bd7-4fd9-b578-de8762ce07fd_Object_opportunity next step;0.5998824399828839;[];[]
Object;opportunity amount;Succession[create, qualify] | | |;Binary;set();set();Response;create;qualify;2;{1} occurs if and only if it is followed by {2};0.7086870024601619;0.869402672474583;0.0;{'opportunity amount': 0.7280932068824768};0.7280932068824768;26b5abd5-5bd7-4fd9-b578-de8762ce07fd_Object_opportunity amount;0.6554050248980451;[];[]
Object;opportunity stage;Succession[create, qualify] | | |;Binary;set();set();Response;create;qualify;2;{1} occurs if and only if it is followed by {2};0.7086870024601619;0.869402672474583;0.0;{'opportunity stage': 0.7367780208587646};0.7367780208587646;26b5abd5-5bd7-4fd9-b578-de8762ce07fd_Object_opportunity stage;0.6632213574767041;[];[]
Object;opportunity owner;Succession[create, qualify] | | |;Binary;set();set();Response;create;qualify;2;{1} occurs if and only if it is followed by {2};0.7086870024601619;0.869402672474583;0.0;{'opportunity owner': 0.6668596863746643};0.6668596863746643;26b5abd5-5bd7-4fd9-b578-de8762ce07fd_Object_opportunity owner;0.6002948564410138;[];[]
Object;opportunity account;Succession[create, qualify] | | |;Binary;set();set();Response;create;qualify;2;{1} occurs if and only if it is followed by {2};0.7086870024601619;0.869402672474583;0.0;{'opportunity account': 0.6366896033287048};0.6366896033287048;26b5abd5-5bd7-4fd9-b578-de8762ce07fd_Object_opportunity account;0.5731417816996502;[];[]
Object;status;Co-Existence[create, monitor] | | |;Binary;{'7c049883218a4aff8fccf7e2165ce65c', '544f1a7074684bf2b3a370786a80b21c'};set();Responded Existence;create;monitor;3;if {1} occurs, then {2} occurs as well, and vice versa;0.7897093152006467;0.8676986136163274;0.0;{'status': 0.5567541718482971};0.5567541718482971;7e12a492-9751-4f52-bb4e-4dcadc8fc2ac_Object_status;0.5012604627191912;[];[]
Object;activity logged task;Alternate Succession[create, send] | | |;Binary;{'6ebf798d26c54246bf796d8dae1f8a33', '527e8b8645d6428b9b5c1ac351fe7264'};set();Alternate Precedence;create;send;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.8066874104302509;0.8333411786838302;0.0;{'activity logged task': 0.5622063279151917};0.5622063279151917;8bfca40b-1a2a-4f99-aad2-c7afc770a78a_Object_activity logged task;0.5062279725313042;[];['Activity logged: Task (Sent Email)']
Object;activity;Alternate Succession[create, send] | | |;Binary;{'6ebf798d26c54246bf796d8dae1f8a33', '527e8b8645d6428b9b5c1ac351fe7264'};set();Alternate Precedence;create;send;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.8066874104302509;0.8333411786838302;0.0;{'activity': 0.6101348400115967};0.6101348400115967;8bfca40b-1a2a-4f99-aad2-c7afc770a78a_Object_activity;0.5493636334180687;[];[]
Object;activity logged task questionnaire;Alternate Succession[create, send] | | |;Binary;{'6ebf798d26c54246bf796d8dae1f8a33', '527e8b8645d6428b9b5c1ac351fe7264'};set();Alternate Precedence;create;send;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.8066874104302509;0.8333411786838302;0.0;{'activity logged task questionnaire': 0.5565252304077148};0.5565252304077148;8bfca40b-1a2a-4f99-aad2-c7afc770a78a_Object_activity logged task questionnaire;0.5011149847745751;[];[]
Object;activity logged task;Succession[create, send] | | |;Binary;{'6ebf798d26c54246bf796d8dae1f8a33', '527e8b8645d6428b9b5c1ac351fe7264'};set();Precedence;create;send;4;{1} occurs if and only if it is followed by {2};0.7881544867497203;0.8743003464769572;0.0;{'activity logged task': 0.5622063279151917};0.5622063279151917;6f8afef1-2a7a-4a00-ad31-ebce1141d168_Object_activity logged task;0.5062279725313042;[];['Activity logged: Task (Sent Email)']
Object;activity;Succession[create, send] | | |;Binary;{'6ebf798d26c54246bf796d8dae1f8a33', '527e8b8645d6428b9b5c1ac351fe7264'};set();Precedence;create;send;4;{1} occurs if and only if it is followed by {2};0.7881544867497203;0.8743003464769572;0.0;{'activity': 0.6101348400115967};0.6101348400115967;6f8afef1-2a7a-4a00-ad31-ebce1141d168_Object_activity;0.5493636334180687;[];[]
Object;activity logged task questionnaire;Succession[create, send] | | |;Binary;{'6ebf798d26c54246bf796d8dae1f8a33', '527e8b8645d6428b9b5c1ac351fe7264'};set();Precedence;create;send;4;{1} occurs if and only if it is followed by {2};0.7881544867497203;0.8743003464769572;0.0;{'activity logged task questionnaire': 0.5565252304077148};0.5565252304077148;6f8afef1-2a7a-4a00-ad31-ebce1141d168_Object_activity logged task questionnaire;0.5011149847745751;[];[]
Object;activity logged task;Co-Existence[send, create] | | |;Binary;{'6ebf798d26c54246bf796d8dae1f8a33', '527e8b8645d6428b9b5c1ac351fe7264'};set();Responded Existence;send;create;4;if {1} occurs, then {2} occurs as well, and vice versa;0.8233274860041482;0.8147448820195028;0.0;{'activity logged task': 0.5622063279151917};0.5622063279151917;bd2ff5f7-e012-4418-814a-452f5fef2b57_Object_activity logged task;0.5062279725313042;['Activity logged: Task (Sent Email)'];[]
Object;activity;Co-Existence[send, create] | | |;Binary;{'6ebf798d26c54246bf796d8dae1f8a33', '527e8b8645d6428b9b5c1ac351fe7264'};set();Responded Existence;send;create;4;if {1} occurs, then {2} occurs as well, and vice versa;0.8233274860041482;0.8147448820195028;0.0;{'activity': 0.6101348400115967};0.6101348400115967;bd2ff5f7-e012-4418-814a-452f5fef2b57_Object_activity;0.5493636334180687;[];[]
Object;activity logged task questionnaire;Co-Existence[send, create] | | |;Binary;{'6ebf798d26c54246bf796d8dae1f8a33', '527e8b8645d6428b9b5c1ac351fe7264'};set();Responded Existence;send;create;4;if {1} occurs, then {2} occurs as well, and vice versa;0.8233274860041482;0.8147448820195028;0.0;{'activity logged task questionnaire': 0.5565252304077148};0.5565252304077148;bd2ff5f7-e012-4418-814a-452f5fef2b57_Object_activity logged task questionnaire;0.5011149847745751;[];[]
Object;activity logged task;Co-Existence[create, submit] | | |;Binary;{'6ebf798d26c54246bf796d8dae1f8a33', '7d0536b5d7b049fbb77b278e2ac1c829'};set();Responded Existence;create;submit;5;if {1} occurs, then {2} occurs as well, and vice versa;0.7932517280828001;0.8695349651078383;0.0;{'activity logged task': 0.5622063279151917};0.5622063279151917;a81d58ec-2f91-4feb-8f58-d9a746d821e2_Object_activity logged task;0.5062885418832122;[];[]
Object;activity;Co-Existence[create, submit] | | |;Binary;{'6ebf798d26c54246bf796d8dae1f8a33', '7d0536b5d7b049fbb77b278e2ac1c829'};set();Responded Existence;create;submit;5;if {1} occurs, then {2} occurs as well, and vice versa;0.7932517280828001;0.8695349651078383;0.0;{'activity': 0.6101348400115967};0.6101348400115967;a81d58ec-2f91-4feb-8f58-d9a746d821e2_Object_activity;0.5494242027699766;[];[]
Object;activity logged task questionnaire;Co-Existence[create, submit] | | |;Binary;{'6ebf798d26c54246bf796d8dae1f8a33', '7d0536b5d7b049fbb77b278e2ac1c829'};set();Responded Existence;create;submit;5;if {1} occurs, then {2} occurs as well, and vice versa;0.7932517280828001;0.8695349651078383;0.0;{'activity logged task questionnaire': 0.5565252304077148};0.5565252304077148;a81d58ec-2f91-4feb-8f58-d9a746d821e2_Object_activity logged task questionnaire;0.501175554126483;[];[]
Object;activity logged task;Co-Existence[create, monitor] | | |;Binary;{'6ebf798d26c54246bf796d8dae1f8a33', 'fda23e4b9cef4b77b2a5ad6568de5348'};set();Responded Existence;create;monitor;3;if {1} occurs, then {2} occurs as well, and vice versa;0.6835894231994947;0.8479804944247007;0.0;{'activity logged task': 0.5622063279151917};0.5622063279151917;74c89924-0928-4b14-abd6-8ad01579e5f3_Object_activity logged task;0.5061674031793963;[];[]
Object;activity;Co-Existence[create, monitor] | | |;Binary;{'6ebf798d26c54246bf796d8dae1f8a33', 'fda23e4b9cef4b77b2a5ad6568de5348'};set();Responded Existence;create;monitor;3;if {1} occurs, then {2} occurs as well, and vice versa;0.6835894231994947;0.8479804944247007;0.0;{'activity': 0.6101348400115967};0.6101348400115967;74c89924-0928-4b14-abd6-8ad01579e5f3_Object_activity;0.5493030640661608;[];[]
Object;activity logged task questionnaire;Co-Existence[create, monitor] | | |;Binary;{'6ebf798d26c54246bf796d8dae1f8a33', 'fda23e4b9cef4b77b2a5ad6568de5348'};set();Responded Existence;create;monitor;3;if {1} occurs, then {2} occurs as well, and vice versa;0.6835894231994947;0.8479804944247007;0.0;{'activity logged task questionnaire': 0.5565252304077148};0.5565252304077148;74c89924-0928-4b14-abd6-8ad01579e5f3_Object_activity logged task questionnaire;0.5010544154226672;[];[]
Object;opportunity account;Succession[update, change] | | |;Binary;{'3c6bef1b9c444c9dabe6b8efab4e9b6a'};set();Response;update;change;4;{1} occurs if and only if it is followed by {2};0.7520048226695508;0.6534658697921605;0.0;{'opportunity account': 0.624484658241272};0.624484658241272;1743ffcd-06df-424b-af24-9f8f43fd9576_Object_opportunity account;0.5622784698247765;['Opportunity Account updated'];[]
Object;opportunity account;Alternate Succession[update, change] | | |;Binary;{'3c6bef1b9c444c9dabe6b8efab4e9b6a'};set();Alternate Response;update;change;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.7461628566496075;0.779659131275756;0.0;{'opportunity account': 0.624484658241272};0.624484658241272;fa6e9327-4fc5-4b62-853d-31481d7554d3_Object_opportunity account;0.5622784698247765;['Opportunity Account updated'];[]
Object;quote;Co-Existence[create, submit] | | |;Binary;set();set();Responded Existence;create;submit;5;if {1} occurs, then {2} occurs as well, and vice versa;0.772935590085884;0.8269187834631238;0.0;{'quote': 1.0};1.0;c81bf511-fd66-4933-81e1-277522112aad_Object_quote;0.9003028467595396;['Create Quote'];[]
Multi-object;;Co-Existence[partner, opportunity account] | | |;Binary;set();set();Responded Existence;partner;opportunity account;3;if {1} occurs, then {2} occurs as well, and vice versa;0.8291587407390276;0.7332648187875748;0.0;{'partner': 0.5344641208648682, 'opportunity account': 0.5381675362586975};0.5363158285617828;64bd79a1-b17e-48c3-a3ed-d86fc68e860a_Object_partner_Object_opportunity account;0.5255413885627475;['Partner added'];['Opportunity Account updated']
Multi-object;;Succession[opportunity account, partner] | | |;Binary;set();set();Precedence;opportunity account;partner;3;{1} occurs if and only if it is followed by {2};0.8291587407390276;0.8366285540163517;0.0;{'opportunity account': 0.5381675362586975, 'partner': 0.5344641208648682};0.5363158285617828;967961f0-7292-4a8e-bf91-0717e29b1cf4_Object_opportunity account_Object_partner;0.5255413885627475;['Opportunity Account updated'];['Partner added']
Multi-object;;Alternate Succession[opportunity account, partner] | | |;Binary;set();set();Alternate Precedence;opportunity account;partner;3;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.6781456942359607;0.8306788893416523;0.0;{'opportunity account': 0.5381675362586975, 'partner': 0.5344641208648682};0.5363158285617828;fd99e62e-7d31-4209-b204-00639d38e6a0_Object_opportunity account_Object_partner;0.5255413885627475;['Opportunity Account updated'];['Partner added']
Multi-object;;Co-Existence[customer contact role added contract, opportunity account] | | |;Binary;set();set();Responded Existence;customer contact role added contract;opportunity account;6;if {1} occurs, then {2} occurs as well, and vice versa;0.6577087144056957;0.7875881564803422;0.0;{'customer contact role added contract': 0.534748375415802, 'opportunity account': 0.556143045425415};0.5454457104206085;81e7c1bf-1a38-4e3f-a0fc-3cf38bbb2e4b_Object_customer contact role added contract_Object_opportunity account;0.5766154250928334;['Customer contact role added: Contract Confirmation'];['Opportunity Account updated']
Multi-object;;Alternate Succession[opportunity account, customer contact role added contract] | | |;Binary;set();set();Alternate Response;opportunity account;customer contact role added contract;6;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.6577087144056957;0.6891455624873439;0.0;{'opportunity account': 0.556143045425415, 'customer contact role added contract': 0.534748375415802};0.5454457104206085;43b9a24d-2f31-44da-a2ce-c7bc6f0706fc_Object_opportunity account_Object_customer contact role added contract;0.5766154250928334;['Opportunity Account updated'];['Customer contact role added: Contract Confirmation']
Multi-object;;Succession[opportunity account, customer contact role added contract] | | |;Binary;set();set();Response;opportunity account;customer contact role added contract;6;{1} occurs if and only if it is followed by {2};0.6577087144056957;0.6887776695103163;0.0;{'opportunity account': 0.556143045425415, 'customer contact role added contract': 0.534748375415802};0.5454457104206085;fe05789f-c79c-4083-a8c5-75266a67421a_Object_opportunity account_Object_customer contact role added contract;0.5766154250928334;['Opportunity Account updated'];['Customer contact role added: Contract Confirmation']
Multi-object;;Co-Existence[activity logged task, activity logged activity logged task social] | | |;Binary;set();set();Responded Existence;activity logged task;activity logged task social;4;if {1} occurs, then {2} occurs as well, and vice versa;0.7644854361812273;0.8951490538283473;0.0;{'activity logged task': 0.5570749044418335, 'activity logged task social': 0.5092136859893799};0.5331442952156067;de95c234-34a5-4f99-b4e9-45d0b05fa8dd_Object_activity logged task_Object_activity logged task social;0.5369727228369031;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Activity logged: Task (Social Connect)']
Multi-object;;Co-Existence[activity logged task, activity logged activity logged task discovery qualification] | | |;Binary;set();set();Responded Existence;activity logged task;activity logged task discovery qualification;4;if {1} occurs, then {2} occurs as well, and vice versa;0.7644854361812273;0.8951490538283473;0.0;{'activity logged task': 0.5570749044418335, 'activity logged task discovery qualification': 0.537532389163971};0.5473036468029022;de95c234-34a5-4f99-b4e9-45d0b05fa8dd_Object_activity logged task_Object_activity logged task discovery qualification;0.5497161392654691;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Activity logged: Task (Discovery / Qualification)']
Multi-object;;Co-Existence[activity logged task, activity logged status updated] | | |;Binary;set();set();Responded Existence;activity logged task;status updated;4;if {1} occurs, then {2} occurs as well, and vice versa;0.7644854361812273;0.8951490538283473;0.0;{'activity logged task': 0.5570749044418335, 'status updated': 0.5536811351776123};0.5553780198097229;de95c234-34a5-4f99-b4e9-45d0b05fa8dd_Object_activity logged task_Object_status updated;0.5569830749716077;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Lead Status updated to: Qualified']
Multi-object;;Co-Existence[activity logged task, activity logged activity logged task demo] | | |;Binary;set();set();Responded Existence;activity logged task;activity logged task demo;4;if {1} occurs, then {2} occurs as well, and vice versa;0.7644854361812273;0.8951490538283473;0.0;{'activity logged task': 0.5570749044418335, 'activity logged task demo': 0.5266581773757935};0.5418665409088135;de95c234-34a5-4f99-b4e9-45d0b05fa8dd_Object_activity logged task_Object_activity logged task demo;0.5448227439607892;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Activity logged: Task (Demo Preparation)']
Multi-object;;Co-Existence[activity logged task, activity logged activity logged task standard online] | | |;Binary;set();set();Responded Existence;activity logged task;activity logged task standard online;4;if {1} occurs, then {2} occurs as well, and vice versa;0.7644854361812273;0.8951490538283473;0.0;{'activity logged task': 0.5570749044418335, 'activity logged task standard online': 0.5508215427398682};0.5539482235908508;de95c234-34a5-4f99-b4e9-45d0b05fa8dd_Object_activity logged task_Object_activity logged task standard online;0.5556962583746229;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Activity logged: Task (Standard Online Demo)']
Multi-object;;Co-Existence[activity logged task, activity logged activity logged task web] | | |;Binary;set();set();Responded Existence;activity logged task;activity logged task web;4;if {1} occurs, then {2} occurs as well, and vice versa;0.7644854361812273;0.8951490538283473;0.0;{'activity logged task': 0.5570749044418335, 'activity logged task web': 0.5719266533851624};0.5645007789134979;de95c234-34a5-4f99-b4e9-45d0b05fa8dd_Object_activity logged task_Object_activity logged task web;0.5651935581650053;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Activity logged: Task (Web Demo)']
Multi-object;;Co-Existence[activity logged task, activity logged status] | | |;Binary;set();set();Responded Existence;activity logged task;status;4;if {1} occurs, then {2} occurs as well, and vice versa;0.7644854361812273;0.8951490538283473;0.0;{'activity logged task': 0.5570749044418335, 'status': 0.6595102548599243};0.6082925796508789;de95c234-34a5-4f99-b4e9-45d0b05fa8dd_Object_activity logged task_Object_status;0.6046061788286482;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Lead Status updated to: Archived', 'Lead Status updated to: Working', 'Lead Status updated to: New', 'Lead Status updated to: Nurturing', 'Lead Status updated to: Submitted']
Multi-object;;Co-Existence[activity logged task, activity logged activity logged task questionnaire] | | |;Binary;set();set();Responded Existence;activity logged task;activity logged task questionnaire;4;if {1} occurs, then {2} occurs as well, and vice versa;0.7644854361812273;0.8951490538283473;0.0;{'activity logged task': 0.5570749044418335, 'activity logged task questionnaire': 0.5623742938041687};0.5597245991230011;de95c234-34a5-4f99-b4e9-45d0b05fa8dd_Object_activity logged task_Object_activity logged task questionnaire;0.5608949963535582;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Activity logged: Task (Questionnaire)']
Multi-object;;Co-Existence[activity, activity status] | | |;Binary;set();set();Responded Existence;activity;activity logged task social;4;if {1} occurs, then {2} occurs as well, and vice versa;0.7644854361812273;0.8951490538283473;0.0;{'activity': 0.5555094480514526, 'activity logged task social': 0.5092136859893799};0.5323615670204163;de95c234-34a5-4f99-b4e9-45d0b05fa8dd_Object_activity_Object_activity logged task social;0.5362682674612318;['Activity logged: Task (POC)'];['Activity logged: Task (Social Connect)']
Multi-object;;Co-Existence[activity logged task demo, activity logged task demo status] | | |;Binary;set();set();Responded Existence;activity logged task demo;activity logged task social;4;if {1} occurs, then {2} occurs as well, and vice versa;0.7644854361812273;0.8951490538283473;0.0;{'activity logged task demo': 0.5107148885726929, 'activity logged task social': 0.5092136859893799};0.5099642872810364;de95c234-34a5-4f99-b4e9-45d0b05fa8dd_Object_activity logged task demo_Object_activity logged task social;0.5161107156957899;['Activity logged: Task (Demo Preparation)'];['Activity logged: Task (Social Connect)']
Multi-object;;Succession[activity logged task, activity logged activity logged task discovery qualification] | | |;Binary;set();set();Precedence;activity logged task;activity logged task discovery qualification;4;{1} occurs if and only if it is followed by {2};0.7086692328254383;0.801366081372613;0.0;{'activity logged task': 0.5570749044418335, 'activity logged task discovery qualification': 0.537532389163971};0.5473036468029022;1e03399b-46df-41f0-8557-31322a73b937_Object_activity logged task_Object_activity logged task discovery qualification;0.5497161392654691;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Activity logged: Task (Discovery / Qualification)']
Multi-object;;Succession[activity logged task, activity logged status updated] | | |;Binary;set();set();Precedence;activity logged task;status updated;4;{1} occurs if and only if it is followed by {2};0.7086692328254383;0.801366081372613;0.0;{'activity logged task': 0.5570749044418335, 'status updated': 0.5536811351776123};0.5553780198097229;1e03399b-46df-41f0-8557-31322a73b937_Object_activity logged task_Object_status updated;0.5569830749716077;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Lead Status updated to: Qualified']
